SequencedSampleID,SequencingType,DateSequencing,SampleContent,BatchID,CurrentConsensusID,SampleID,TimestampCreated,TimestampUpdated
SequencedSample-803656,project,2020-11-03,RNA,Batch-929903,Consensus-662314,Sample-593922,2025-02-03 14:09:00.414614,2025-02-03 14:09:00.414614
SequencedSample-790837,hostital,2023-12-25,RNA,Batch-929903,Consensus-050345,Sample-918295,2025-02-03 14:09:00.414635,2025-02-03 14:09:00.414636
SequencedSample-356652,Panem_sequencing,2023-05-05,RNA,Batch-096487,Consensus-217982,Sample-215046,2025-02-03 14:09:00.414652,2025-02-03 14:09:00.414653
SequencedSample-536320,live,2024-07-01,RNA,Batch-096487,Consensus-391163,Sample-182181,2025-02-03 14:09:00.414669,2025-02-03 14:09:00.414670
SequencedSample-546073,Hogwarts_sequencing_sent_to_Panem,2024-05-05,RNA,Batch-096487,Consensus-709555,Sample-933124,2025-02-03 14:09:00.414686,2025-02-03 14:09:00.414687
SequencedSample-211572,Panem_sequencing,2023-09-07,RNA,Batch-096487,Consensus-892275,Sample-172770,2025-02-03 14:09:00.414703,2025-02-03 14:09:00.414703
SequencedSample-602185,test,2024-02-05,RNA,Batch-096487,Consensus-494668,Sample-104819,2025-02-03 14:09:00.414724,2025-02-03 14:09:00.414725
SequencedSample-566556,live,2023-01-10,RNA,Batch-096487,Consensus-847633,Sample-772220,2025-02-03 14:09:00.414745,2025-02-03 14:09:00.414746
SequencedSample-657360,live,2020-09-25,RNA,Batch-096487,Consensus-128920,Sample-130207,2025-02-03 14:09:00.414762,2025-02-03 14:09:00.414763
SequencedSample-833702,live,2022-04-01,RNA,Batch-096487,Consensus-780826,Sample-599786,2025-02-03 14:09:00.414779,2025-02-03 14:09:00.414780
SequencedSample-220837,hospital_sequencing,2023-04-19,RNA,Batch-096487,Consensus-253461,Sample-324518,2025-02-03 14:09:00.414796,2025-02-03 14:09:00.414797
SequencedSample-704923,hostital,2024-05-03,RNA,Batch-096487,Consensus-484765,Sample-426815,2025-02-03 14:09:00.414813,2025-02-03 14:09:00.414814
SequencedSample-806496,Panem_sequencing,2022-08-17,RNA,Batch-096487,Consensus-726352,Sample-557532,2025-02-03 14:09:00.414830,2025-02-03 14:09:00.414831
SequencedSample-712040,historic,2022-06-22,RNA,Batch-096487,Consensus-142455,Sample-017124,2025-02-03 14:09:00.414847,2025-02-03 14:09:00.414848
SequencedSample-976012,live,2024-07-03,RNA,Batch-096487,Consensus-848502,Sample-351148,2025-02-03 14:09:00.414864,2025-02-03 14:09:00.414864
SequencedSample-933053,Panem_sequencing,2023-02-23,RNA,Batch-096487,Consensus-864997,Sample-082707,2025-02-03 14:09:00.414885,2025-02-03 14:09:00.414885
SequencedSample-897191,Hogwarts_sequencing_sent_to_Panem,2023-12-09,RNA,Batch-096487,Consensus-569452,Sample-596618,2025-02-03 14:09:00.414906,2025-02-03 14:09:00.414907
SequencedSample-913072,hospital_sequencing,2020-12-13,RNA,Batch-096487,Consensus-753403,Sample-197845,2025-02-03 14:09:00.414927,2025-02-03 14:09:00.414928
SequencedSample-181204,Hogwarts_sequencing_sent_to_Panem,2023-08-25,RNA,Batch-096487,Consensus-781928,Sample-211130,2025-02-03 14:09:00.414944,2025-02-03 14:09:00.414945
SequencedSample-338654,Hogwarts_sequencing_sent_to_Panem,2023-07-26,RNA,Batch-096487,Consensus-954579,Sample-754693,2025-02-03 14:09:00.414961,2025-02-03 14:09:00.414962
SequencedSample-790332,Panem_sequencing,2024-05-23,RNA,Batch-096487,Consensus-370216,Sample-708515,2025-02-03 14:09:00.414978,2025-02-03 14:09:00.414979
SequencedSample-219645,project,2024-05-31,RNA,Batch-096487,Consensus-783699,Sample-987893,2025-02-03 14:09:00.414995,2025-02-03 14:09:00.414996
SequencedSample-596274,project,2020-11-19,RNA,Batch-096487,Consensus-042850,Sample-196485,2025-02-03 14:09:00.415016,2025-02-03 14:09:00.415017
SequencedSample-929284,hostital,2023-11-22,RNA,Batch-096487,Consensus-380659,Sample-554159,2025-02-03 14:09:00.415038,2025-02-03 14:09:00.415038
SequencedSample-872035,hospital_sequencing,2021-09-08,RNA,Batch-096487,Consensus-296401,Sample-007532,2025-02-03 14:09:00.415055,2025-02-03 14:09:00.415055
SequencedSample-379347,project,2021-01-21,RNA,Batch-096487,Consensus-644380,Sample-514489,2025-02-03 14:09:00.415076,2025-02-03 14:09:00.415076
SequencedSample-604889,historic,2021-03-02,RNA,Batch-096487,Consensus-821034,Sample-070560,2025-02-03 14:09:00.415097,2025-02-03 14:09:00.415097
SequencedSample-819277,hostital,2021-05-19,RNA,Batch-096487,Consensus-618398,Sample-768413,2025-02-03 14:09:00.415114,2025-02-03 14:09:00.415115
SequencedSample-013325,hospital_sequencing,2021-03-15,RNA,Batch-096487,Consensus-985036,Sample-084095,2025-02-03 14:09:00.415135,2025-02-03 14:09:00.415135
SequencedSample-077070,Hogwarts_sequencing_sent_to_Panem,2024-03-29,RNA,Batch-096487,Consensus-571567,Sample-359536,2025-02-03 14:09:00.415157,2025-02-03 14:09:00.415157
SequencedSample-761688,Hogwarts_sequencing_sent_to_Panem,2024-04-20,RNA,Batch-096487,Consensus-930967,Sample-759558,2025-02-03 14:09:00.415174,2025-02-03 14:09:00.415175
SequencedSample-679478,project,2020-09-17,RNA,Batch-096487,Consensus-775437,Sample-762253,2025-02-03 14:09:00.415191,2025-02-03 14:09:00.415191
SequencedSample-351529,hostital,2023-07-02,RNA,Batch-096487,Consensus-266707,Sample-344590,2025-02-03 14:09:00.415208,2025-02-03 14:09:00.415209
SequencedSample-567975,live,2023-09-13,RNA,Batch-096487,Consensus-862135,Sample-282689,2025-02-03 14:09:00.415225,2025-02-03 14:09:00.415226
SequencedSample-834850,hostital,2021-07-05,RNA,Batch-096487,Consensus-865496,Sample-188734,2025-02-03 14:09:00.415242,2025-02-03 14:09:00.415243
SequencedSample-633696,live,2023-06-24,RNA,Batch-096487,Consensus-890151,Sample-669537,2025-02-03 14:09:00.415259,2025-02-03 14:09:00.415260
SequencedSample-743342,hospital_sequencing,2022-08-27,RNA,Batch-096487,Consensus-836204,Sample-785427,2025-02-03 14:09:00.415276,2025-02-03 14:09:00.415276
SequencedSample-486564,live,2024-04-05,RNA,Batch-096487,Consensus-943171,Sample-207415,2025-02-03 14:09:00.415292,2025-02-03 14:09:00.415293
SequencedSample-420191,historic,2023-02-14,RNA,Batch-096487,Consensus-509270,Sample-498534,2025-02-03 14:09:00.415314,2025-02-03 14:09:00.415314
SequencedSample-978342,live,2022-04-27,RNA,Batch-096487,Consensus-126672,Sample-182612,2025-02-03 14:09:00.415331,2025-02-03 14:09:00.415331
SequencedSample-743245,project,2023-11-17,RNA,Batch-096487,Consensus-705772,Sample-382572,2025-02-03 14:09:00.415354,2025-02-03 14:09:00.415355
SequencedSample-994597,hostital,2022-09-15,RNA,Batch-096487,Consensus-767119,Sample-621676,2025-02-03 14:09:00.415372,2025-02-03 14:09:00.415373
SequencedSample-459874,test,2021-08-06,RNA,Batch-096487,Consensus-155382,Sample-395301,2025-02-03 14:09:00.415389,2025-02-03 14:09:00.415390
SequencedSample-394179,Hogwarts_sequencing_sent_to_Panem,2022-10-25,RNA,Batch-096487,Consensus-452338,Sample-172799,2025-02-03 14:09:00.415407,2025-02-03 14:09:00.415408
SequencedSample-043557,test,2022-12-28,RNA,Batch-096487,Consensus-310738,Sample-831010,2025-02-03 14:09:00.415433,2025-02-03 14:09:00.415433
SequencedSample-012099,project,2021-05-01,RNA,Batch-096487,Consensus-820238,Sample-604081,2025-02-03 14:09:00.415453,2025-02-03 14:09:00.415454
SequencedSample-792649,project,2023-09-14,RNA,Batch-096487,Consensus-356986,Sample-654089,2025-02-03 14:09:00.415473,2025-02-03 14:09:00.415474
SequencedSample-930380,hostital,2021-05-22,RNA,Batch-096487,Consensus-945847,Sample-922775,2025-02-03 14:09:00.415489,2025-02-03 14:09:00.415490
SequencedSample-270686,Panem_sequencing,2022-02-13,RNA,Batch-096487,Consensus-929500,Sample-797505,2025-02-03 14:09:00.415510,2025-02-03 14:09:00.415511
SequencedSample-926954,Hogwarts_sequencing_sent_to_Panem,2021-03-12,RNA,Batch-096487,Consensus-888787,Sample-152002,2025-02-03 14:09:00.415531,2025-02-03 14:09:00.415532
SequencedSample-714249,live,2022-03-29,RNA,Batch-096487,Consensus-465235,Sample-162436,2025-02-03 14:09:00.415548,2025-02-03 14:09:00.415549
SequencedSample-133441,hostital,2023-12-13,RNA,Batch-096487,Consensus-254721,Sample-578128,2025-02-03 14:09:00.415569,2025-02-03 14:09:00.415570
SequencedSample-383138,Panem_sequencing,2021-08-14,RNA,Batch-096487,Consensus-132791,Sample-214744,2025-02-03 14:09:00.415586,2025-02-03 14:09:00.415587
SequencedSample-126063,test,2022-07-13,RNA,Batch-096487,Consensus-382302,Sample-462211,2025-02-03 14:09:00.415603,2025-02-03 14:09:00.415604
SequencedSample-998392,hostital,2021-05-30,RNA,Batch-096487,Consensus-262139,Sample-361352,2025-02-03 14:09:00.415620,2025-02-03 14:09:00.415621
SequencedSample-428654,Panem_sequencing,2022-04-04,RNA,Batch-096487,Consensus-786083,Sample-879286,2025-02-03 14:09:00.415637,2025-02-03 14:09:00.415637
SequencedSample-465330,test,2023-03-19,RNA,Batch-096487,Consensus-067362,Sample-121371,2025-02-03 14:09:00.415658,2025-02-03 14:09:00.415658
SequencedSample-493071,test,2023-10-27,RNA,Batch-096487,Consensus-810413,Sample-927577,2025-02-03 14:09:00.415675,2025-02-03 14:09:00.415675
SequencedSample-022022,Panem_sequencing,2021-12-08,RNA,Batch-096487,Consensus-362409,Sample-450911,2025-02-03 14:09:00.415696,2025-02-03 14:09:00.415696
SequencedSample-997547,test,2021-05-04,RNA,Batch-096487,Consensus-889375,Sample-233829,2025-02-03 14:09:00.415712,2025-02-03 14:09:00.415713
SequencedSample-346714,Hogwarts_sequencing_sent_to_Panem,2021-07-28,RNA,Batch-096487,Consensus-012594,Sample-713910,2025-02-03 14:09:00.415729,2025-02-03 14:09:00.415729
SequencedSample-746730,project,2020-12-28,RNA,Batch-096487,Consensus-903200,Sample-020558,2025-02-03 14:09:00.415754,2025-02-03 14:09:00.415755
SequencedSample-416247,hospital_sequencing,2023-11-18,RNA,Batch-096487,Consensus-362679,Sample-810220,2025-02-03 14:09:00.415775,2025-02-03 14:09:00.415776
SequencedSample-371839,test,2022-06-16,RNA,Batch-096487,Consensus-790361,Sample-049979,2025-02-03 14:09:00.415793,2025-02-03 14:09:00.415793
SequencedSample-229410,live,2021-07-31,RNA,Batch-096487,Consensus-017902,Sample-537898,2025-02-03 14:09:00.415809,2025-02-03 14:09:00.415810
SequencedSample-308816,test,2022-12-10,RNA,Batch-096487,Consensus-739491,Sample-397383,2025-02-03 14:09:00.415830,2025-02-03 14:09:00.415831
SequencedSample-029388,hostital,2022-07-18,RNA,Batch-096487,Consensus-101549,Sample-115932,2025-02-03 14:09:00.415847,2025-02-03 14:09:00.415848
SequencedSample-896948,Hogwarts_sequencing_sent_to_Panem,2021-02-06,RNA,Batch-096487,Consensus-895704,Sample-927305,2025-02-03 14:09:00.415868,2025-02-03 14:09:00.415869
SequencedSample-727726,Hogwarts_sequencing_sent_to_Panem,2023-08-28,RNA,Batch-096487,Consensus-186947,Sample-433977,2025-02-03 14:09:00.415885,2025-02-03 14:09:00.415886
SequencedSample-542042,project,2022-06-21,RNA,Batch-096487,Consensus-035185,Sample-330528,2025-02-03 14:09:00.415902,2025-02-03 14:09:00.415902
SequencedSample-455533,live,2021-10-09,RNA,Batch-096487,Consensus-244495,Sample-023105,2025-02-03 14:09:00.415919,2025-02-03 14:09:00.415920
SequencedSample-729769,Hogwarts_sequencing_sent_to_Panem,2023-10-12,RNA,Batch-096487,Consensus-014415,Sample-636341,2025-02-03 14:09:00.415937,2025-02-03 14:09:00.415937
SequencedSample-784750,hostital,2023-08-16,RNA,Batch-096487,Consensus-299126,Sample-645521,2025-02-03 14:09:00.415954,2025-02-03 14:09:00.415954
SequencedSample-792298,live,2022-01-23,RNA,Batch-096487,Consensus-708268,Sample-825176,2025-02-03 14:09:00.415975,2025-02-03 14:09:00.415975
SequencedSample-115793,hospital_sequencing,2022-12-02,RNA,Batch-096487,Consensus-241958,Sample-121719,2025-02-03 14:09:00.415995,2025-02-03 14:09:00.415996
SequencedSample-358269,hostital,2023-12-06,RNA,Batch-096487,Consensus-416872,Sample-228604,2025-02-03 14:09:00.416017,2025-02-03 14:09:00.416018
SequencedSample-010879,project,2021-11-16,RNA,Batch-096487,Consensus-203928,Sample-728085,2025-02-03 14:09:00.416039,2025-02-03 14:09:00.416039
SequencedSample-778055,test,2022-04-14,RNA,Batch-096487,Consensus-968702,Sample-694940,2025-02-03 14:09:00.416055,2025-02-03 14:09:00.416056
SequencedSample-448670,Panem_sequencing,2022-06-09,RNA,Batch-096487,Consensus-755417,Sample-965697,2025-02-03 14:09:00.416072,2025-02-03 14:09:00.416073
SequencedSample-427547,hostital,2022-09-24,RNA,Batch-096487,Consensus-891512,Sample-495775,2025-02-03 14:09:00.416089,2025-02-03 14:09:00.416090
SequencedSample-954288,historic,2020-10-29,RNA,Batch-096487,Consensus-846572,Sample-959514,2025-02-03 14:09:00.416110,2025-02-03 14:09:00.416111
SequencedSample-290956,live,2024-03-09,RNA,Batch-096487,Consensus-845439,Sample-324206,2025-02-03 14:09:00.416131,2025-02-03 14:09:00.416132
SequencedSample-088564,live,2024-04-30,RNA,Batch-096487,Consensus-332853,Sample-813177,2025-02-03 14:09:00.416149,2025-02-03 14:09:00.416149
SequencedSample-927034,live,2021-06-26,RNA,Batch-096487,Consensus-411584,Sample-705706,2025-02-03 14:09:00.416165,2025-02-03 14:09:00.416166
SequencedSample-757073,test,2022-06-06,RNA,Batch-096487,Consensus-630072,Sample-970662,2025-02-03 14:09:00.416182,2025-02-03 14:09:00.416183
SequencedSample-076703,project,2022-07-06,RNA,Batch-096487,Consensus-660080,Sample-209551,2025-02-03 14:09:00.416199,2025-02-03 14:09:00.416199
SequencedSample-768204,hospital_sequencing,2024-02-07,RNA,Batch-096487,Consensus-105851,Sample-056355,2025-02-03 14:09:00.416220,2025-02-03 14:09:00.416221
SequencedSample-494086,Panem_sequencing,2021-11-03,RNA,Batch-096487,Consensus-892206,Sample-779912,2025-02-03 14:09:00.416241,2025-02-03 14:09:00.416242
SequencedSample-412637,Hogwarts_sequencing_sent_to_Panem,2024-08-17,RNA,Batch-096487,Consensus-088674,Sample-213422,2025-02-03 14:09:00.416258,2025-02-03 14:09:00.416259
SequencedSample-949311,Hogwarts_sequencing_sent_to_Panem,2021-08-05,RNA,Batch-096487,Consensus-151642,Sample-079158,2025-02-03 14:09:00.416275,2025-02-03 14:09:00.416276
SequencedSample-325893,historic,2022-08-26,RNA,Batch-096487,Consensus-511522,Sample-376145,2025-02-03 14:09:00.416291,2025-02-03 14:09:00.416292
SequencedSample-961644,historic,2023-05-30,RNA,Batch-096487,Consensus-607838,Sample-109292,2025-02-03 14:09:00.416308,2025-02-03 14:09:00.416309
SequencedSample-675555,live,2023-11-01,RNA,Batch-096487,Consensus-784349,Sample-201121,2025-02-03 14:09:00.416329,2025-02-03 14:09:00.416330
SequencedSample-332739,Hogwarts_sequencing_sent_to_Panem,2023-08-01,RNA,Batch-096487,Consensus-438664,Sample-205541,2025-02-03 14:09:00.416346,2025-02-03 14:09:00.416347
SequencedSample-860860,live,2021-08-11,RNA,Batch-096487,Consensus-958497,Sample-132409,2025-02-03 14:09:00.416364,2025-02-03 14:09:00.416364
SequencedSample-875024,live,2024-05-05,RNA,Batch-096487,Consensus-763633,Sample-315941,2025-02-03 14:09:00.416380,2025-02-03 14:09:00.416381
SequencedSample-827429,hospital_sequencing,2023-01-21,RNA,Batch-096487,Consensus-274300,Sample-527456,2025-02-03 14:09:00.416401,2025-02-03 14:09:00.416402
SequencedSample-676442,historic,2023-06-01,RNA,Batch-096487,Consensus-177382,Sample-932989,2025-02-03 14:09:00.416418,2025-02-03 14:09:00.416419
SequencedSample-554411,hostital,2021-12-04,RNA,Batch-096487,Consensus-140574,Sample-844016,2025-02-03 14:09:00.416439,2025-02-03 14:09:00.416440
SequencedSample-464596,test,2022-07-20,RNA,Batch-096487,Consensus-366280,Sample-807725,2025-02-03 14:09:00.416456,2025-02-03 14:09:00.416457
SequencedSample-742972,hospital_sequencing,2023-03-05,RNA,Batch-096487,Consensus-610424,Sample-479140,2025-02-03 14:09:00.416477,2025-02-03 14:09:00.416478
SequencedSample-332791,Panem_sequencing,2023-12-09,RNA,Batch-096487,Consensus-881208,Sample-931447,2025-02-03 14:09:00.416499,2025-02-03 14:09:00.416499
SequencedSample-175762,Hogwarts_sequencing_sent_to_Panem,2024-05-15,RNA,Batch-973041,Consensus-417293,Sample-260479,2025-02-03 14:09:00.416516,2025-02-03 14:09:00.416517
SequencedSample-825234,hospital_sequencing,2023-02-20,RNA,Batch-973041,Consensus-729790,Sample-736771,2025-02-03 14:09:00.416537,2025-02-03 14:09:00.416538
SequencedSample-219216,test,2022-01-20,RNA,Batch-973041,Consensus-927792,Sample-759420,2025-02-03 14:09:00.416558,2025-02-03 14:09:00.416559
SequencedSample-802321,Hogwarts_sequencing_sent_to_Panem,2020-11-22,RNA,Batch-973041,Consensus-132567,Sample-186542,2025-02-03 14:09:00.416579,2025-02-03 14:09:00.416580
SequencedSample-358862,live,2024-05-26,RNA,Batch-973041,Consensus-922377,Sample-962721,2025-02-03 14:09:00.416596,2025-02-03 14:09:00.416597
SequencedSample-922627,project,2021-05-17,RNA,Batch-973041,Consensus-933586,Sample-428206,2025-02-03 14:09:00.416613,2025-02-03 14:09:00.416614
SequencedSample-425178,Hogwarts_sequencing_sent_to_Panem,2024-05-22,RNA,Batch-973041,Consensus-076974,Sample-368488,2025-02-03 14:09:00.416630,2025-02-03 14:09:00.416631
SequencedSample-257872,historic,2021-07-28,RNA,Batch-973041,Consensus-929039,Sample-929966,2025-02-03 14:09:00.416647,2025-02-03 14:09:00.416647
SequencedSample-044369,historic,2021-03-15,RNA,Batch-973041,Consensus-419353,Sample-467055,2025-02-03 14:09:00.416668,2025-02-03 14:09:00.416669
SequencedSample-349207,hostital,2024-07-01,RNA,Batch-973041,Consensus-771562,Sample-953373,2025-02-03 14:09:00.416685,2025-02-03 14:09:00.416686
SequencedSample-816994,historic,2022-11-18,RNA,Batch-973041,Consensus-174715,Sample-515772,2025-02-03 14:09:00.416711,2025-02-03 14:09:00.416712
SequencedSample-124942,Hogwarts_sequencing_sent_to_Panem,2023-01-08,RNA,Batch-973041,Consensus-764799,Sample-642238,2025-02-03 14:09:00.416732,2025-02-03 14:09:00.416733
SequencedSample-414853,Panem_sequencing,2024-08-12,RNA,Batch-973041,Consensus-711458,Sample-120439,2025-02-03 14:09:00.416749,2025-02-03 14:09:00.416750
SequencedSample-955595,live,2023-06-25,RNA,Batch-973041,Consensus-190414,Sample-808324,2025-02-03 14:09:00.416766,2025-02-03 14:09:00.416767
SequencedSample-413156,Panem_sequencing,2022-02-21,RNA,Batch-973041,Consensus-266258,Sample-075816,2025-02-03 14:09:00.416788,2025-02-03 14:09:00.416788
SequencedSample-581502,project,2021-11-21,RNA,Batch-973041,Consensus-464803,Sample-326528,2025-02-03 14:09:00.416809,2025-02-03 14:09:00.416809
SequencedSample-091784,Panem_sequencing,2022-03-26,RNA,Batch-973041,Consensus-286414,Sample-941535,2025-02-03 14:09:00.416831,2025-02-03 14:09:00.416831
SequencedSample-432397,Panem_sequencing,2024-02-01,RNA,Batch-973041,Consensus-015946,Sample-434479,2025-02-03 14:09:00.416853,2025-02-03 14:09:00.416853
SequencedSample-063504,Panem_sequencing,2021-11-26,RNA,Batch-973041,Consensus-916115,Sample-087800,2025-02-03 14:09:00.416874,2025-02-03 14:09:00.416875
SequencedSample-025093,Panem_sequencing,2022-04-21,RNA,Batch-973041,Consensus-518623,Sample-366845,2025-02-03 14:09:00.416891,2025-02-03 14:09:00.416892
SequencedSample-289892,Hogwarts_sequencing_sent_to_Panem,2023-04-07,RNA,Batch-973041,Consensus-578169,Sample-696431,2025-02-03 14:09:00.416909,2025-02-03 14:09:00.416910
SequencedSample-871959,live,2023-05-31,RNA,Batch-973041,Consensus-578292,Sample-427398,2025-02-03 14:09:00.416927,2025-02-03 14:09:00.416928
SequencedSample-185439,hostital,2020-11-23,RNA,Batch-973041,Consensus-741803,Sample-113436,2025-02-03 14:09:00.416949,2025-02-03 14:09:00.416949
SequencedSample-943200,Panem_sequencing,2022-10-10,RNA,Batch-973041,Consensus-261522,Sample-407192,2025-02-03 14:09:00.416966,2025-02-03 14:09:00.416967
SequencedSample-528432,project,2023-06-30,RNA,Batch-973041,Consensus-922250,Sample-417996,2025-02-03 14:09:00.416983,2025-02-03 14:09:00.416984
SequencedSample-820694,hostital,2023-04-24,RNA,Batch-973041,Consensus-648612,Sample-789546,2025-02-03 14:09:00.417000,2025-02-03 14:09:00.417001
SequencedSample-433454,Hogwarts_sequencing_sent_to_Panem,2021-06-21,RNA,Batch-973041,Consensus-963801,Sample-798643,2025-02-03 14:09:00.417017,2025-02-03 14:09:00.417018
