NextcladeResultID,frameShifts,aaSubstitutions,aaDeletions,aaInsertions,alignmentScore,clade,Nextclade_pango,substitutions,deletions,insertions,missing,nonACGTNs,pcrPrimerChanges,qc.mixedSites.totalMixedSites,qc.overallScore,qc.overallStatus,qc.frameShifts.status,qc.frameShifts.frameShiftsIgnored,NextcladeVersion,ConsensusID,IsCurrent,TimestampCreated,TimestampUpdated
Nextclade-807309,,,,,89283,21L (Omicron),BA.2,,,,,,,0,19,good,,,nextclade 2.4.0,Consensus-359127,1,2025-02-03 14:08:44.964466,2025-02-03 14:08:44.964467
Nextclade-507243,,,,,88910,21L (Omicron),BA.2,,,,,,,4,8,good,,,nextclade 2.4.0,Consensus-320279,1,2025-02-03 14:08:44.964991,2025-02-03 14:08:44.964992
Nextclade-090293,,,,,88245,20A,B.1.221,,,,,,,0,27,good,,,nextclade 2.5.0,Consensus-987225,1,2025-02-03 14:08:44.965512,2025-02-03 14:08:44.965513
Nextclade-982179,,,,,88664,21L (Omicron),BA.2,,,,,,,0,7,good,,,nextclade 2.4.0,Consensus-100115,1,2025-02-03 14:08:44.966039,2025-02-03 14:08:44.966040
Nextclade-867633,,,,,89649,21L (Omicron),BA.2,,,,,,,4,57,mediocre,,,nextclade 2.4.0,Consensus-863705,1,2025-02-03 14:08:44.966561,2025-02-03 14:08:44.966562
Nextclade-442804,,,,,88942,21J (Delta),AY.4.6,,,,,,,0,9,good,,,nextclade 2.5.0,Consensus-122233,1,2025-02-03 14:08:44.967086,2025-02-03 14:08:44.967087
Nextclade-165663,,,,,89002,21J (Delta),AY.43,,,,,,,1,19761,bad,,,nextclade 2.4.0,Consensus-421659,1,2025-02-03 14:08:44.967617,2025-02-03 14:08:44.967618
Nextclade-568990,,,,,88830,20A,B.1.258,,,,,,,0,23,good,,,nextclade 2.6.0,Consensus-536946,1,2025-02-03 14:08:44.968144,2025-02-03 14:08:44.968145
Nextclade-722168,,,,,89076,21L (Omicron),BA.2.9,,,,,,,0,4,good,,,nextclade 2.4.0,Consensus-851133,1,2025-02-03 14:08:44.968669,2025-02-03 14:08:44.968670
Nextclade-697991,,,,,89650,20I (Alpha; V1),B.1.1.7,,,,,,,1,10,good,,,nextclade 2.4.0,Consensus-761171,1,2025-02-03 14:08:44.969195,2025-02-03 14:08:44.969196
Nextclade-540290,,,,,89676,21K (Omicron),BA.1,,,,,,,2,29,good,,,nextclade 2.5.0,Consensus-061390,1,2025-02-03 14:08:44.969732,2025-02-03 14:08:44.969734
Nextclade-130547,,,,,88174,21J (Delta),AY.43,,,,,,,0,17,good,,,nextclade 2.4.0,Consensus-833039,1,2025-02-03 14:08:44.970257,2025-02-03 14:08:44.970258
Nextclade-573915,,,,,87956,,,,,,,,,2,22,good,,,nextclade 2.6.0,Consensus-104041,1,2025-02-03 14:08:44.970797,2025-02-03 14:08:44.970798
Nextclade-010410,,,,,88301,21L (Omicron),BA.2,,,,,,,0,0,good,,,nextclade 2.6.0,Consensus-465883,1,2025-02-03 14:08:44.971320,2025-02-03 14:08:44.971321
Nextclade-558062,,,,,88830,20I (Alpha; V1),B.1.1.7,,,,,,,0,9,good,,,nextclade 2.5.0,Consensus-227648,1,2025-02-03 14:08:44.971844,2025-02-03 14:08:44.971845
Nextclade-562166,,,,,88366,21L (Omicron),BA.2,,,,,,,1,9,good,,,nextclade 2.6.0,Consensus-095965,1,2025-02-03 14:08:44.972371,2025-02-03 14:08:44.972372
Nextclade-908858,,,,,88778,21J (Delta),AY.43,,,,,,,0,12,good,,,nextclade 2.4.0,Consensus-249363,1,2025-02-03 14:08:44.972897,2025-02-03 14:08:44.972898
Nextclade-793017,,,,,89061,20I (Alpha; V1),B.1.1.7,,,,,,,0,17,good,,,nextclade 2.6.0,Consensus-007723,1,2025-02-03 14:08:44.973424,2025-02-03 14:08:44.973425
Nextclade-155027,,,,,89586,21L (Omicron),BA.2.9,,,,,,,0,25,good,,,nextclade 2.6.0,Consensus-121242,1,2025-02-03 14:08:44.973948,2025-02-03 14:08:44.973949
Nextclade-235938,,,,,89644,21J (Delta),AY.4.6,,,,,,,0,8726,bad,,,nextclade 2.6.0,Consensus-925824,1,2025-02-03 14:08:44.974470,2025-02-03 14:08:44.974471
Nextclade-197859,,,,,88324,21K (Omicron),BA.1.17.2,,,,,,,0,9138,bad,,,nextclade 2.5.0,Consensus-254120,1,2025-02-03 14:08:44.974995,2025-02-03 14:08:44.974996
Nextclade-069739,,,,,89100,21I (Delta),AY.9.2,,,,,,,1,26,good,,,nextclade 2.4.0,Consensus-666536,1,2025-02-03 14:08:44.975527,2025-02-03 14:08:44.975528
Nextclade-670022,,,,,88959,21L (Omicron),BA.2,,,,,,,2,20,good,,,nextclade 2.6.0,Consensus-525412,1,2025-02-03 14:08:44.976050,2025-02-03 14:08:44.976051
Nextclade-172308,,,,,88465,,,,,,,,,1,34,mediocre,,,nextclade 2.6.0,Consensus-357399,1,2025-02-03 14:08:44.976584,2025-02-03 14:08:44.976585
Nextclade-038256,,,,,88795,21L (Omicron),BA.2,,,,,,,0,20,good,,,nextclade 2.5.0,Consensus-313485,1,2025-02-03 14:08:44.977111,2025-02-03 14:08:44.977112
Nextclade-077853,,,,,89316,21J (Delta),AY.4,,,,,,,0,3,good,,,nextclade 2.5.0,Consensus-989523,1,2025-02-03 14:08:44.977636,2025-02-03 14:08:44.977637
Nextclade-087472,,,,,88756,20A,B.1.160,,,,,,,3,8,good,,,nextclade 2.4.0,Consensus-135056,1,2025-02-03 14:08:44.978159,2025-02-03 14:08:44.978160
Nextclade-630179,,,,,87825,21J (Delta),AY.7.1,,,,,,,0,0,good,,,nextclade 2.6.0,Consensus-966541,1,2025-02-03 14:08:44.978683,2025-02-03 14:08:44.978685
Nextclade-136782,,,,,88948,21L (Omicron),BA.2,,,,,,,3,15,good,,,nextclade 2.4.0,Consensus-286837,1,2025-02-03 14:08:44.979211,2025-02-03 14:08:44.979212
Nextclade-650700,,,,,89556,21K (Omicron),BA.1.14,,,,,,,1,5,good,,,nextclade 2.5.0,Consensus-705950,1,2025-02-03 14:08:44.979738,2025-02-03 14:08:44.979739
Nextclade-775448,,,,,87918,21J (Delta),AY.43,,,,,,,0,16,good,,,nextclade 2.5.0,Consensus-535805,1,2025-02-03 14:08:44.980265,2025-02-03 14:08:44.980266
Nextclade-610117,,,,,89601,21J (Delta),AY.122.6,,,,,,,0,2,good,,,nextclade 2.6.0,Consensus-887130,1,2025-02-03 14:08:44.980793,2025-02-03 14:08:44.980794
Nextclade-107827,,,,,87926,21J (Delta),AY.122,,,,,,,0,9,good,,,nextclade 2.5.0,Consensus-441802,1,2025-02-03 14:08:44.981318,2025-02-03 14:08:44.981320
Nextclade-914995,,,,,88925,21J (Delta),AY.98.1,,,,,,,1,1,good,,,nextclade 2.4.0,Consensus-043068,1,2025-02-03 14:08:44.981853,2025-02-03 14:08:44.981854
Nextclade-168599,,,,,88413,21J (Delta),AY.4,,,,,,,1,85,mediocre,,,nextclade 2.4.0,Consensus-086338,1,2025-02-03 14:08:44.982381,2025-02-03 14:08:44.982383
Nextclade-369878,,,,,89093,21L (Omicron),BA.2.9,,,,,,,0,27,good,,,nextclade 2.5.0,Consensus-792498,1,2025-02-03 14:08:44.982909,2025-02-03 14:08:44.982910
Nextclade-296727,,,,,88811,21L (Omicron),BA.2,,,,,,,0,29,good,,,nextclade 2.5.0,Consensus-633294,1,2025-02-03 14:08:44.983440,2025-02-03 14:08:44.983441
Nextclade-174572,,,,,88459,20I (Alpha; V1),B.1.1.7,,,,,,,0,11,good,,,nextclade 2.6.0,Consensus-591237,1,2025-02-03 14:08:44.983964,2025-02-03 14:08:44.983965
Nextclade-420666,,,,,87983,20I (Alpha; V1),B.1.1.7,,,,,,,0,1,good,,,nextclade 2.5.0,Consensus-638508,1,2025-02-03 14:08:44.984493,2025-02-03 14:08:44.984495
Nextclade-433601,,,,,88514,21J (Delta),AY.122,,,,,,,0,34,mediocre,,,nextclade 2.6.0,Consensus-696181,1,2025-02-03 14:08:44.985022,2025-02-03 14:08:44.985023
Nextclade-081565,,,,,89696,21L (Omicron),BA.2.9,,,,,,,0,14399,bad,,,nextclade 2.6.0,Consensus-253496,1,2025-02-03 14:08:44.985546,2025-02-03 14:08:44.985548
Nextclade-166728,,,,,88793,20I (Alpha; V1),B.1.1.7,,,,,,,0,17,good,,,nextclade 2.5.0,Consensus-979281,1,2025-02-03 14:08:44.986073,2025-02-03 14:08:44.986074
Nextclade-611857,,,,,88960,21J (Delta),B.1.617.2,,,,,,,0,20,good,,,nextclade 2.6.0,Consensus-501845,1,2025-02-03 14:08:44.986601,2025-02-03 14:08:44.986603
Nextclade-893964,,,,,88655,21J (Delta),AY.4,,,,,,,2,11,good,,,nextclade 2.4.0,Consensus-350142,1,2025-02-03 14:08:44.987131,2025-02-03 14:08:44.987132
Nextclade-157222,,,,,88951,21L (Omicron),BA.2,,,,,,,2,70,mediocre,,,nextclade 2.6.0,Consensus-773292,1,2025-02-03 14:08:44.987658,2025-02-03 14:08:44.987659
Nextclade-040707,,,,,88000,20A,B.1.160,,,,,,,1,2,good,,,nextclade 2.5.0,Consensus-962541,1,2025-02-03 14:08:44.988178,2025-02-03 14:08:44.988179
Nextclade-917139,,,,,88731,21K (Omicron),BA.1,,,,,,,4,8,good,,,nextclade 2.4.0,Consensus-901564,1,2025-02-03 14:08:44.988702,2025-02-03 14:08:44.988703
Nextclade-688599,,,,,89416,21K (Omicron),BA.1,,,,,,,0,23,good,,,nextclade 2.4.0,Consensus-084653,1,2025-02-03 14:08:44.989227,2025-02-03 14:08:44.989228
Nextclade-276615,,,,,88003,20I (Alpha; V1),B.1.1.7,,,,,,,1,10,good,,,nextclade 2.6.0,Consensus-409419,1,2025-02-03 14:08:44.989751,2025-02-03 14:08:44.989752
Nextclade-197376,,,,,88797,,,,,,,,,0,20,good,,,nextclade 2.6.0,Consensus-865694,1,2025-02-03 14:08:44.990280,2025-02-03 14:08:44.990281
Nextclade-592189,,,,,88666,20E (EU1),B.1.177.21,,,,,,,0,18,good,,,nextclade 2.5.0,Consensus-857155,1,2025-02-03 14:08:44.990804,2025-02-03 14:08:44.990805
Nextclade-464662,,,,,88979,20I (Alpha; V1),B.1.1.7,,,,,,,0,8,good,,,nextclade 2.6.0,Consensus-292967,1,2025-02-03 14:08:44.991327,2025-02-03 14:08:44.991328
Nextclade-515729,,,,,88487,21L (Omicron),BA.2.9,,,,,,,0,0,good,,,nextclade 2.4.0,Consensus-105232,1,2025-02-03 14:08:44.991852,2025-02-03 14:08:44.991853
Nextclade-267475,,,,,88636,20I (Alpha; V1),B.1.1.7,,,,,,,1,11,good,,,nextclade 2.5.0,Consensus-840458,1,2025-02-03 14:08:44.992375,2025-02-03 14:08:44.992377
Nextclade-652549,,,,,89395,,,,,,,,,3,18,good,,,nextclade 2.6.0,Consensus-565132,1,2025-02-03 14:08:44.992908,2025-02-03 14:08:44.992909
Nextclade-683483,,,,,89316,21K (Omicron),BA.1.14,,,,,,,1,20,good,,,nextclade 2.4.0,Consensus-309637,1,2025-02-03 14:08:44.993439,2025-02-03 14:08:44.993441
Nextclade-026659,,,,,88702,20E (EU1),B.1.177.21,,,,,,,0,74,mediocre,,,nextclade 2.6.0,Consensus-193608,1,2025-02-03 14:08:44.993964,2025-02-03 14:08:44.993965
Nextclade-697380,,,,,87909,,,,,,,,,0,35,mediocre,,,nextclade 2.4.0,Consensus-221314,1,2025-02-03 14:08:44.994502,2025-02-03 14:08:44.994503
Nextclade-525610,,,,,89478,,,,,,,,,1,10,good,,,nextclade 2.4.0,Consensus-021932,1,2025-02-03 14:08:44.995036,2025-02-03 14:08:44.995037
Nextclade-091774,,,,,89288,21J (Delta),AY.126,,,,,,,0,98,mediocre,,,nextclade 2.6.0,Consensus-960994,1,2025-02-03 14:08:44.995559,2025-02-03 14:08:44.995560
Nextclade-721645,,,,,89328,21J (Delta),AY.129,,,,,,,6,36,mediocre,,,nextclade 2.4.0,Consensus-992746,1,2025-02-03 14:08:44.996090,2025-02-03 14:08:44.996091
Nextclade-381793,,,,,88454,,,,,,,,,0,5,good,,,nextclade 2.4.0,Consensus-113252,1,2025-02-03 14:08:44.996622,2025-02-03 14:08:44.996623
Nextclade-371640,,,,,88664,21J (Delta),AY.43,,,,,,,3,11,good,,,nextclade 2.5.0,Consensus-291213,1,2025-02-03 14:08:44.997143,2025-02-03 14:08:44.997144
Nextclade-682786,,,,,88562,21J (Delta),AY.4,,,,,,,0,13,good,,,nextclade 2.6.0,Consensus-387078,1,2025-02-03 14:08:44.997668,2025-02-03 14:08:44.997669
Nextclade-049053,,,,,88973,21K (Omicron),BA.1,,,,,,,2,22,good,,,nextclade 2.5.0,Consensus-135244,1,2025-02-03 14:08:44.998193,2025-02-03 14:08:44.998194
Nextclade-310766,,,,,89227,,,,,,,,,0,20,good,,,nextclade 2.5.0,Consensus-898776,1,2025-02-03 14:08:44.998730,2025-02-03 14:08:44.998731
Nextclade-788707,,,,,88947,21I (Delta),B.1.617.2,,,,,,,2,6,good,,,nextclade 2.4.0,Consensus-074237,1,2025-02-03 14:08:44.999254,2025-02-03 14:08:44.999255
Nextclade-917101,,,,,88556,21J (Delta),AY.122,,,,,,,1,76,mediocre,,,nextclade 2.5.0,Consensus-347526,1,2025-02-03 14:08:44.999787,2025-02-03 14:08:44.999789
Nextclade-593833,,,,,89466,21K (Omicron),BA.1.1,,,,,,,38,27,good,,,nextclade 2.5.0,Consensus-982244,1,2025-02-03 14:08:45.000310,2025-02-03 14:08:45.000312
Nextclade-105574,,,,,88771,,,,,,,,,0,38,mediocre,,,nextclade 2.5.0,Consensus-542251,1,2025-02-03 14:08:45.000840,2025-02-03 14:08:45.000841
Nextclade-672591,,,,,87994,20I (Alpha; V1),Q.1,,,,,,,0,9,good,,,nextclade 2.6.0,Consensus-796989,1,2025-02-03 14:08:45.001364,2025-02-03 14:08:45.001365
Nextclade-444381,,,,,88565,21J (Delta),AY.122,,,,,,,0,3,good,,,nextclade 2.6.0,Consensus-796710,1,2025-02-03 14:08:45.001884,2025-02-03 14:08:45.001886
Nextclade-696620,,,,,87883,21L (Omicron),BA.2,,,,,,,4,28,good,,,nextclade 2.6.0,Consensus-130932,1,2025-02-03 14:08:45.002410,2025-02-03 14:08:45.002412
Nextclade-434241,,,,,89516,21J (Delta),AY.120.2.1,,,,,,,1,11,good,,,nextclade 2.5.0,Consensus-992613,1,2025-02-03 14:08:45.002933,2025-02-03 14:08:45.002934
Nextclade-238763,,,,,88398,21K (Omicron),BA.1.17.2,,,,,,,0,16,good,,,nextclade 2.4.0,Consensus-630092,1,2025-02-03 14:08:45.003466,2025-02-03 14:08:45.003467
Nextclade-826183,,,,,89163,21J (Delta),AY.92,,,,,,,0,5,good,,,nextclade 2.5.0,Consensus-876959,1,2025-02-03 14:08:45.003995,2025-02-03 14:08:45.003996
Nextclade-406866,,,,,88797,,,,,,,,,1,6,good,,,nextclade 2.4.0,Consensus-679996,1,2025-02-03 14:08:45.004531,2025-02-03 14:08:45.004532
Nextclade-282011,,,,,88540,20A,B.1.160,,,,,,,0,93,mediocre,,,nextclade 2.5.0,Consensus-643973,1,2025-02-03 14:08:45.005058,2025-02-03 14:08:45.005059
Nextclade-807374,,,,,88935,20I (Alpha; V1),B.1.1.7,,,,,,,0,20,good,,,nextclade 2.5.0,Consensus-652982,1,2025-02-03 14:08:45.005582,2025-02-03 14:08:45.005583
Nextclade-535688,,,,,88734,21L (Omicron),BA.2,,,,,,,0,25,good,,,nextclade 2.6.0,Consensus-671115,1,2025-02-03 14:08:45.006106,2025-02-03 14:08:45.006107
Nextclade-307409,,,,,89571,21J (Delta),AY.4.6,,,,,,,3,24,good,,,nextclade 2.5.0,Consensus-392322,1,2025-02-03 14:08:45.006646,2025-02-03 14:08:45.006648
Nextclade-995073,,,,,89092,21J (Delta),AY.4,,,,,,,3,5,good,,,nextclade 2.5.0,Consensus-267012,1,2025-02-03 14:08:45.007173,2025-02-03 14:08:45.007174
Nextclade-723880,,,,,88379,21L (Omicron),BA.2,,,,,,,0,26,good,,,nextclade 2.4.0,Consensus-777615,1,2025-02-03 14:08:45.007697,2025-02-03 14:08:45.007698
Nextclade-781996,,,,,89162,21L (Omicron),BA.2,,,,,,,0,30,mediocre,,,nextclade 2.5.0,Consensus-493864,1,2025-02-03 14:08:45.008225,2025-02-03 14:08:45.008226
Nextclade-445834,,,,,89513,,,,,,,,,0,20,good,,,nextclade 2.6.0,Consensus-286434,1,2025-02-03 14:08:45.008759,2025-02-03 14:08:45.008760
Nextclade-974436,,,,,88299,20B,B.1.1,,,,,,,0,26,good,,,nextclade 2.5.0,Consensus-167297,1,2025-02-03 14:08:45.009284,2025-02-03 14:08:45.009285
Nextclade-271558,,,,,88334,21J (Delta),AY.122,,,,,,,3,48,mediocre,,,nextclade 2.6.0,Consensus-042669,1,2025-02-03 14:08:45.009810,2025-02-03 14:08:45.009811
Nextclade-744623,,,,,88148,21J (Delta),AY.126,,,,,,,1,24,good,,,nextclade 2.6.0,Consensus-704396,1,2025-02-03 14:08:45.010337,2025-02-03 14:08:45.010339
Nextclade-254164,,,,,88496,21J (Delta),AY.4,,,,,,,0,4,good,,,nextclade 2.4.0,Consensus-215885,1,2025-02-03 14:08:45.010863,2025-02-03 14:08:45.010864
Nextclade-995883,,,,,88680,,,,,,,,,1,5,good,,,nextclade 2.5.0,Consensus-457966,1,2025-02-03 14:08:45.011396,2025-02-03 14:08:45.011398
Nextclade-207921,,,,,89314,20I (Alpha; V1),B.1.1.7,,,,,,,0,18,good,,,nextclade 2.6.0,Consensus-523582,1,2025-02-03 14:08:45.011953,2025-02-03 14:08:45.011954
Nextclade-719253,,,,,88224,21L (Omicron),BA.2,,,,,,,1,8,good,,,nextclade 2.4.0,Consensus-009934,1,2025-02-03 14:08:45.012478,2025-02-03 14:08:45.012479
Nextclade-417248,,,,,89072,21K (Omicron),BA.1.17,,,,,,,3,71,mediocre,,,nextclade 2.5.0,Consensus-356519,1,2025-02-03 14:08:45.013002,2025-02-03 14:08:45.013003
Nextclade-210873,,,,,89032,,,,,,,,,0,5,good,,,nextclade 2.6.0,Consensus-116677,1,2025-02-03 14:08:45.013543,2025-02-03 14:08:45.013545
Nextclade-042038,,,,,88191,21J (Delta),AY.126,,,,,,,0,1687,bad,,,nextclade 2.6.0,Consensus-841653,1,2025-02-03 14:08:45.014069,2025-02-03 14:08:45.014070
Nextclade-756194,,,,,89577,,,,,,,,,1,13,good,,,nextclade 2.6.0,Consensus-175218,1,2025-02-03 14:08:45.014603,2025-02-03 14:08:45.014605
Nextclade-827318,,,,,88890,21J (Delta),AY.127,,,,,,,0,11,good,,,nextclade 2.5.0,Consensus-616529,1,2025-02-03 14:08:45.015129,2025-02-03 14:08:45.015130
Nextclade-353512,,,,,88883,21K (Omicron),BA.1,,,,,,,0,25,good,,,nextclade 2.5.0,Consensus-593540,1,2025-02-03 14:08:45.015653,2025-02-03 14:08:45.015654
Nextclade-065359,,,,,88345,21L (Omicron),BA.2.9,,,,,,,0,1,good,,,nextclade 2.4.0,Consensus-306651,1,2025-02-03 14:08:45.016175,2025-02-03 14:08:45.016176
Nextclade-090192,,,,,88738,20E (EU1),B.1.177.21,,,,,,,0,24,good,,,nextclade 2.6.0,Consensus-247465,1,2025-02-03 14:08:45.016701,2025-02-03 14:08:45.016702
Nextclade-261468,,,,,88047,21L (Omicron),BA.2,,,,,,,0,29,good,,,nextclade 2.5.0,Consensus-647528,1,2025-02-03 14:08:45.017228,2025-02-03 14:08:45.017229
Nextclade-205704,,,,,89078,21J (Delta),AY.122,,,,,,,0,6,good,,,nextclade 2.6.0,Consensus-221206,1,2025-02-03 14:08:45.017759,2025-02-03 14:08:45.017761
Nextclade-167163,,,,,89435,21L (Omicron),BA.2.9,,,,,,,0,12,good,,,nextclade 2.6.0,Consensus-145474,1,2025-02-03 14:08:45.018359,2025-02-03 14:08:45.018361
Nextclade-576014,,,,,88115,21K (Omicron),BA.1,,,,,,,3,3,good,,,nextclade 2.5.0,Consensus-663892,1,2025-02-03 14:08:45.018889,2025-02-03 14:08:45.018890
Nextclade-837768,,,,,89142,21J (Delta),AY.120.2.1,,,,,,,0,2,good,,,nextclade 2.6.0,Consensus-177282,1,2025-02-03 14:08:45.019415,2025-02-03 14:08:45.019416
Nextclade-977706,,,,,89237,21L (Omicron),BA.2,,,,,,,0,10,good,,,nextclade 2.6.0,Consensus-019589,1,2025-02-03 14:08:45.019948,2025-02-03 14:08:45.019949
Nextclade-201489,,,,,88246,21J (Delta),AY.4,,,,,,,0,90,mediocre,,,nextclade 2.4.0,Consensus-865611,1,2025-02-03 14:08:45.020534,2025-02-03 14:08:45.020535
Nextclade-699769,,,,,89678,21L (Omicron),BA.2,,,,,,,1,3,good,,,nextclade 2.5.0,Consensus-132532,1,2025-02-03 14:08:45.021077,2025-02-03 14:08:45.021078
Nextclade-370200,,,,,88894,21J (Delta),AY.4,,,,,,,0,14,good,,,nextclade 2.5.0,Consensus-096923,1,2025-02-03 14:08:45.021589,2025-02-03 14:08:45.021590
Nextclade-925742,,,,,88046,21L (Omicron),BA.2.9,,,,,,,2,23,good,,,nextclade 2.5.0,Consensus-496587,1,2025-02-03 14:08:45.022104,2025-02-03 14:08:45.022106
Nextclade-797540,,,,,87913,21J (Delta),AY.80,,,,,,,1,27,good,,,nextclade 2.4.0,Consensus-659605,1,2025-02-03 14:08:45.022622,2025-02-03 14:08:45.022623
Nextclade-380171,,,,,89638,21J (Delta),AY.43,,,,,,,0,28,good,,,nextclade 2.4.0,Consensus-060395,1,2025-02-03 14:08:45.023146,2025-02-03 14:08:45.023147
Nextclade-037942,,,,,88456,20B,B.1.1,,,,,,,1,27,good,,,nextclade 2.5.0,Consensus-584898,1,2025-02-03 14:08:45.023662,2025-02-03 14:08:45.023664
Nextclade-776321,,,,,88566,20I (Alpha; V1),B.1.1.7,,,,,,,0,19,good,,,nextclade 2.4.0,Consensus-813635,1,2025-02-03 14:08:45.024190,2025-02-03 14:08:45.024191
Nextclade-691127,,,,,88692,,,,,,,,,1,14,good,,,nextclade 2.6.0,Consensus-108756,1,2025-02-03 14:08:45.024716,2025-02-03 14:08:45.024717
Nextclade-048908,,,,,88317,21L (Omicron),BA.2,,,,,,,0,27,good,,,nextclade 2.5.0,Consensus-591761,1,2025-02-03 14:08:45.025228,2025-02-03 14:08:45.025229
Nextclade-852332,,,,,88163,20E (EU1),B.1.177.21,,,,,,,0,92,mediocre,,,nextclade 2.4.0,Consensus-370715,1,2025-02-03 14:08:45.025738,2025-02-03 14:08:45.025739
Nextclade-701153,,,,,89554,20B,B.1.1,,,,,,,1,12,good,,,nextclade 2.5.0,Consensus-883662,1,2025-02-03 14:08:45.026252,2025-02-03 14:08:45.026253
Nextclade-170088,,,,,88218,,,,,,,,,0,80,mediocre,,,nextclade 2.6.0,Consensus-303969,1,2025-02-03 14:08:45.026773,2025-02-03 14:08:45.026774
Nextclade-437856,,,,,89681,21J (Delta),AY.129,,,,,,,1,92,mediocre,,,nextclade 2.5.0,Consensus-193056,1,2025-02-03 14:08:45.027288,2025-02-03 14:08:45.027289
Nextclade-653653,,,,,88803,21J (Delta),AY.46.6,,,,,,,0,23453,bad,,,nextclade 2.6.0,Consensus-753069,1,2025-02-03 14:08:45.027798,2025-02-03 14:08:45.027799
Nextclade-426897,,,,,88782,21J (Delta),AY.4,,,,,,,0,8,good,,,nextclade 2.6.0,Consensus-128135,1,2025-02-03 14:08:45.028315,2025-02-03 14:08:45.028316
Nextclade-383739,,,,,88653,21J (Delta),AY.4.6,,,,,,,3,70,mediocre,,,nextclade 2.5.0,Consensus-206311,1,2025-02-03 14:08:45.028824,2025-02-03 14:08:45.028825
Nextclade-769513,,,,,87948,21J (Delta),AY.129,,,,,,,0,24,good,,,nextclade 2.6.0,Consensus-406589,1,2025-02-03 14:08:45.029342,2025-02-03 14:08:45.029344
Nextclade-127927,,,,,88377,21J (Delta),AY.4,,,,,,,30,16,good,,,nextclade 2.5.0,Consensus-560025,1,2025-02-03 14:08:45.029854,2025-02-03 14:08:45.029855
Nextclade-079063,,,,,88178,,,,,,,,,1,17,good,,,nextclade 2.4.0,Consensus-683444,1,2025-02-03 14:08:45.030388,2025-02-03 14:08:45.030389
Nextclade-113054,,,,,88292,21K (Omicron),BA.1,,,,,,,8,2,good,,,nextclade 2.6.0,Consensus-942472,1,2025-02-03 14:08:45.030899,2025-02-03 14:08:45.030900
Nextclade-331247,,,,,88899,20I (Alpha; V1),B.1.1.7,,,,,,,1,6,good,,,nextclade 2.5.0,Consensus-769980,1,2025-02-03 14:08:45.031413,2025-02-03 14:08:45.031414
Nextclade-234624,,,,,88288,21L (Omicron),BA.2,,,,,,,1,17,good,,,nextclade 2.4.0,Consensus-073507,1,2025-02-03 14:08:45.031937,2025-02-03 14:08:45.031938
Nextclade-675017,,,,,88511,20I (Alpha; V1),B.1.1.7,,,,,,,0,19,good,,,nextclade 2.4.0,Consensus-832138,1,2025-02-03 14:08:45.032452,2025-02-03 14:08:45.032454
Nextclade-988943,,,,,87834,21L (Omicron),BA.2.9,,,,,,,0,14,good,,,nextclade 2.6.0,Consensus-515728,1,2025-02-03 14:08:45.032959,2025-02-03 14:08:45.032960
Nextclade-444161,,,,,88885,21L (Omicron),BA.2,,,,,,,1,18,good,,,nextclade 2.5.0,Consensus-195977,1,2025-02-03 14:08:45.033479,2025-02-03 14:08:45.033480
Nextclade-720675,,,,,88697,21J (Delta),AY.122,,,,,,,1,11,good,,,nextclade 2.6.0,Consensus-170663,1,2025-02-03 14:08:45.033992,2025-02-03 14:08:45.033993
Nextclade-709403,,,,,89593,21L (Omicron),BA.2,,,,,,,0,25,good,,,nextclade 2.4.0,Consensus-985544,1,2025-02-03 14:08:45.034510,2025-02-03 14:08:45.034511
Nextclade-591399,,,,,89533,20A,B.1.160,,,,,,,0,85,mediocre,,,nextclade 2.6.0,Consensus-884307,1,2025-02-03 14:08:45.035017,2025-02-03 14:08:45.035018
Nextclade-183672,,,,,89513,21J (Delta),AY.42,,,,,,,2,26,good,,,nextclade 2.5.0,Consensus-359509,1,2025-02-03 14:08:45.035530,2025-02-03 14:08:45.035531
Nextclade-999643,,,,,88430,20I (Alpha; V1),B.1.1.7,,,,,,,2,26,good,,,nextclade 2.6.0,Consensus-082575,1,2025-02-03 14:08:45.036041,2025-02-03 14:08:45.036042
Nextclade-449518,,,,,89364,20I (Alpha; V1),B.1.1.7,,,,,,,0,24,good,,,nextclade 2.5.0,Consensus-719842,1,2025-02-03 14:08:45.036573,2025-02-03 14:08:45.036574
Nextclade-687766,,,,,88681,,,,,,,,,0,3,good,,,nextclade 2.6.0,Consensus-423841,1,2025-02-03 14:08:45.037094,2025-02-03 14:08:45.037095
Nextclade-583201,,,,,88761,21J (Delta),AY.43,,,,,,,0,11,good,,,nextclade 2.5.0,Consensus-427234,1,2025-02-03 14:08:45.037612,2025-02-03 14:08:45.037614
Nextclade-969788,,,,,88766,,,,,,,,,0,7,good,,,nextclade 2.6.0,Consensus-459646,1,2025-02-03 14:08:45.038142,2025-02-03 14:08:45.038143
Nextclade-682040,,,,,87895,21L (Omicron),BA.2,,,,,,,0,80,mediocre,,,nextclade 2.6.0,Consensus-486383,1,2025-02-03 14:08:45.038656,2025-02-03 14:08:45.038658
Nextclade-398757,,,,,88909,20E (EU1),B.1.177.77,,,,,,,1,11,good,,,nextclade 2.4.0,Consensus-076086,1,2025-02-03 14:08:45.039166,2025-02-03 14:08:45.039167
Nextclade-471832,,,,,89055,20A,B.1.258.11,,,,,,,0,9,good,,,nextclade 2.4.0,Consensus-764633,1,2025-02-03 14:08:45.039677,2025-02-03 14:08:45.039679
