ConsensusID,NCount,AmbiguousSites,NwAmb,NCountQC,NumAlignedReads,PctCoveredBases,SeqLength,QcScore,SequenceExclude,ManualExclude,Alpha,Beta,Gamma,Delta,Eta,Omicron,BA.1,BA.2,BG,BA.4,BA.5,BA.2.75,BF.7,WhoVariant,LineagesOfInterest,UnaliasedPango,SequencedSampleID,CurrentNextcladeID,CurrentPangolinID,IsCurrent,TimestampCreated,TimestampUpdated
Consensus-612389,44,0,44,HQ,,99.86,29630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-234664,Nextclade-111292,Pangolin-205582,1,2025-01-29 15:10:16.579897,2025-01-29 15:10:16.579897
Consensus-728730,115,0,115,HQ,,99.74,30390,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258.11,SequencedSample-754614,Nextclade-945193,Pangolin-686898,1,2025-01-29 15:10:16.580023,2025-01-29 15:10:16.580024
Consensus-860366,291,0,291,MQ,,99.05,29877,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-745188,Nextclade-886976,Pangolin-922558,1,2025-01-29 15:10:16.580149,2025-01-29 15:10:16.580150
Consensus-338633,105,0,105,HQ,,99.58,30023,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-563094,Nextclade-149360,Pangolin-444864,1,2025-01-29 15:10:16.580282,2025-01-29 15:10:16.580283
Consensus-721229,176,0,176,MQ,,94.37,29824,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-522986,Nextclade-739606,Pangolin-435005,1,2025-01-29 15:10:16.580410,2025-01-29 15:10:16.580411
Consensus-847136,595,0,595,MQ,,95.56,29548,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-612121,Nextclade-707888,Pangolin-680510,1,2025-01-29 15:10:16.580548,2025-01-29 15:10:16.580549
Consensus-503101,78,0,78,HQ,119682,99.76,30338,Fail: Mixed strain,,Manually_Excluded_Run,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-597027,Nextclade-088432,Pangolin-191524,1,2025-01-29 15:10:16.580680,2025-01-29 15:10:16.580681
Consensus-310280,229,0,229,MQ,,98.18,30185,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-670945,Nextclade-039474,Pangolin-251717,1,2025-01-29 15:10:16.580812,2025-01-29 15:10:16.580813
Consensus-796773,,,,Fail,,73.18,30004,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-351393,Nextclade-607042,Pangolin-974764,1,2025-01-29 15:10:16.580940,2025-01-29 15:10:16.580941
Consensus-378656,181,2,183,MQ,,96.0,29583,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-506980,Nextclade-168771,Pangolin-460984,1,2025-01-29 15:10:16.581067,2025-01-29 15:10:16.581068
Consensus-843897,187,3,190,MQ,,96.44,29469,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.10,SequencedSample-284771,Nextclade-366077,Pangolin-672224,1,2025-01-29 15:10:16.581200,2025-01-29 15:10:16.581201
Consensus-498432,102,2,104,HQ,,99.87,30217,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177,SequencedSample-028835,Nextclade-127065,Pangolin-998748,1,2025-01-29 15:10:16.581331,2025-01-29 15:10:16.581332
Consensus-923677,,,,Fail,,33.53,29349,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1,SequencedSample-353625,Nextclade-413790,Pangolin-944817,1,2025-01-29 15:10:16.581459,2025-01-29 15:10:16.581460
Consensus-639432,223,6,229,MQ,,95.52,29968,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2,SequencedSample-549823,Nextclade-809456,Pangolin-401499,1,2025-01-29 15:10:16.581585,2025-01-29 15:10:16.581586
Consensus-164066,303,0,303,MQ,,94.64,29438,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-091843,Nextclade-116098,Pangolin-719646,1,2025-01-29 15:10:16.581711,2025-01-29 15:10:16.581712
Consensus-111662,277,1,278,MQ,,97.25,29743,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-827221,Nextclade-264729,Pangolin-812642,1,2025-01-29 15:10:16.581839,2025-01-29 15:10:16.581839
Consensus-647180,10,0,10,HQ,,99.7,30207,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-650516,Nextclade-886400,Pangolin-309767,1,2025-01-29 15:10:16.581970,2025-01-29 15:10:16.581971
Consensus-754741,220,5,225,MQ,,98.08,30372,,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-699594,Nextclade-277324,Pangolin-723525,1,2025-01-29 15:10:16.582099,2025-01-29 15:10:16.582100
Consensus-217242,788,0,788,MQ,,94.96,29693,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-390215,Nextclade-549386,Pangolin-772370,1,2025-01-29 15:10:16.582230,2025-01-29 15:10:16.582231
Consensus-132923,205,0,205,MQ,,98.02,29635,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-351058,Nextclade-474999,Pangolin-494305,1,2025-01-29 15:10:16.582358,2025-01-29 15:10:16.582359
Consensus-446643,,,,Fail,,61.37,29548,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-566177,Nextclade-175186,Pangolin-804905,1,2025-01-29 15:10:16.582484,2025-01-29 15:10:16.582485
Consensus-715228,103,3,106,HQ,,99.57,30344,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-317944,Nextclade-279785,Pangolin-402344,1,2025-01-29 15:10:16.582616,2025-01-29 15:10:16.582617
Consensus-630655,220,0,220,MQ,800858,96.57,29502,Fail: Mixed strain,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-791447,Nextclade-723358,Pangolin-649551,1,2025-01-29 15:10:16.582747,2025-01-29 15:10:16.582748
Consensus-972830,57,0,57,HQ,,99.99,30175,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1.1,SequencedSample-026196,Nextclade-873927,Pangolin-381095,1,2025-01-29 15:10:16.582875,2025-01-29 15:10:16.582876
Consensus-356577,30,2,32,HQ,,99.88,29861,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.5,SequencedSample-754416,Nextclade-984370,Pangolin-825229,1,2025-01-29 15:10:16.583001,2025-01-29 15:10:16.583002
Consensus-266331,177,0,177,MQ,,96.55,29922,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-716819,Nextclade-612209,Pangolin-297811,1,2025-01-29 15:10:16.583133,2025-01-29 15:10:16.583134
Consensus-382077,558,0,558,MQ,,90.25,29494,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-740879,Nextclade-133514,Pangolin-649215,1,2025-01-29 15:10:16.583261,2025-01-29 15:10:16.583262
Consensus-056053,679,0,679,MQ,,97.35,30313,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-239505,Nextclade-691138,Pangolin-019592,1,2025-01-29 15:10:16.583388,2025-01-29 15:10:16.583389
Consensus-610182,46,0,46,HQ,,99.64,30379,,,Manually_Excluded_Run,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.19,SequencedSample-216524,Nextclade-922831,Pangolin-380325,1,2025-01-29 15:10:16.583514,2025-01-29 15:10:16.583515
Consensus-704272,183,0,183,MQ,,96.21,29597,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-913024,Nextclade-081233,Pangolin-334429,1,2025-01-29 15:10:16.583641,2025-01-29 15:10:16.583641
Consensus-067041,97,1,98,HQ,,99.84,29720,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1,SequencedSample-626869,Nextclade-567626,Pangolin-235327,1,2025-01-29 15:10:16.583772,2025-01-29 15:10:16.583773
Consensus-465905,226,0,226,MQ,,92.3,29829,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-020929,Nextclade-073470,Pangolin-096602,1,2025-01-29 15:10:16.583904,2025-01-29 15:10:16.583905
Consensus-629381,64,0,64,HQ,,99.6,30364,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-120931,Nextclade-098853,Pangolin-009771,1,2025-01-29 15:10:16.584031,2025-01-29 15:10:16.584032
Consensus-021279,102,1,103,HQ,,99.62,30314,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-614872,Nextclade-684097,Pangolin-236082,1,2025-01-29 15:10:16.584162,2025-01-29 15:10:16.584163
Consensus-066695,35,0,35,HQ,,99.74,29524,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-334681,Nextclade-785191,Pangolin-807737,1,2025-01-29 15:10:16.584290,2025-01-29 15:10:16.584291
Consensus-756213,54,1,55,HQ,,99.98,29310,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-552182,Nextclade-653622,Pangolin-709219,1,2025-01-29 15:10:16.584417,2025-01-29 15:10:16.584418
Consensus-537113,219,0,219,MQ,,95.63,30052,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-777227,Nextclade-873025,Pangolin-519654,1,2025-01-29 15:10:16.584543,2025-01-29 15:10:16.584543
Consensus-262431,49,0,49,HQ,,99.63,29554,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-817994,Nextclade-759172,Pangolin-449014,1,2025-01-29 15:10:16.584669,2025-01-29 15:10:16.584670
Consensus-401144,49,0,49,HQ,,99.58,29576,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-839446,Nextclade-959565,Pangolin-557148,1,2025-01-29 15:10:16.584801,2025-01-29 15:10:16.584802
Consensus-237533,250,0,250,MQ,,92.84,29560,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.81,SequencedSample-214750,Nextclade-227014,Pangolin-336241,1,2025-01-29 15:10:16.584930,2025-01-29 15:10:16.584931
Consensus-964548,75,0,75,HQ,,99.95,30207,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-625013,Nextclade-671455,Pangolin-452408,1,2025-01-29 15:10:16.585056,2025-01-29 15:10:16.585057
Consensus-790375,1298,0,1298,MQ,,94.39,30275,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.98.1,SequencedSample-158887,Nextclade-678212,Pangolin-974048,1,2025-01-29 15:10:16.585184,2025-01-29 15:10:16.585184
Consensus-660628,225,0,225,MQ,,91.77,29558,,,Manually_Excluded_Sample,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-603491,Nextclade-165988,Pangolin-956539,1,2025-01-29 15:10:16.585315,2025-01-29 15:10:16.585316
Consensus-336544,59,1,60,HQ,,99.67,29554,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-057668,Nextclade-401730,Pangolin-339789,1,2025-01-29 15:10:16.585442,2025-01-29 15:10:16.585443
Consensus-374227,140,0,140,MQ,,94.56,29560,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-124484,Nextclade-989701,Pangolin-668391,1,2025-01-29 15:10:16.585569,2025-01-29 15:10:16.585570
Consensus-137616,37,0,37,HQ,,99.81,30066,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-221060,Nextclade-783778,Pangolin-307591,1,2025-01-29 15:10:16.585695,2025-01-29 15:10:16.585696
Consensus-963939,4,0,4,HQ,,99.7,30368,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-123691,Nextclade-916892,Pangolin-360627,1,2025-01-29 15:10:16.585826,2025-01-29 15:10:16.585827
Consensus-240301,517,1,518,MQ,,92.17,30004,,,Manually_Excluded_Run,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-373532,Nextclade-435998,Pangolin-829714,1,2025-01-29 15:10:16.585954,2025-01-29 15:10:16.585955
Consensus-982434,51,0,51,HQ,,99.83,29382,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-073897,Nextclade-759116,Pangolin-654844,1,2025-01-29 15:10:16.586083,2025-01-29 15:10:16.586084
Consensus-314658,52,0,52,HQ,,99.87,29369,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-328014,Nextclade-077563,Pangolin-803361,1,2025-01-29 15:10:16.586211,2025-01-29 15:10:16.586212
Consensus-674163,80,0,80,HQ,,99.62,29694,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.9.2,SequencedSample-215932,Nextclade-607319,Pangolin-455646,1,2025-01-29 15:10:16.586338,2025-01-29 15:10:16.586339
Consensus-167378,34,0,34,HQ,2748666,99.81,29795,Fail: Mixed strain,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.18,SequencedSample-868183,Nextclade-815636,Pangolin-152357,1,2025-01-29 15:10:16.586474,2025-01-29 15:10:16.586475
Consensus-149438,25,1,26,HQ,,99.61,29435,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-694195,Nextclade-221581,Pangolin-292626,1,2025-01-29 15:10:16.586603,2025-01-29 15:10:16.586604
Consensus-942897,706,1,707,MQ,,90.3,30269,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-411608,Nextclade-925624,Pangolin-573527,1,2025-01-29 15:10:16.586730,2025-01-29 15:10:16.586731
Consensus-252572,37,1,38,HQ,,99.57,29829,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-521877,Nextclade-902337,Pangolin-083929,1,2025-01-29 15:10:16.586858,2025-01-29 15:10:16.586859
Consensus-627637,21,0,21,HQ,,99.65,30175,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-712919,Nextclade-739142,Pangolin-461812,1,2025-01-29 15:10:16.586992,2025-01-29 15:10:16.586993
Consensus-460281,1115,0,1115,MQ,,93.06,29587,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.160,SequencedSample-768135,Nextclade-185873,Pangolin-678478,1,2025-01-29 15:10:16.587121,2025-01-29 15:10:16.587122
Consensus-618630,203,5,208,MQ,,92.04,29641,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258,SequencedSample-329625,Nextclade-403232,Pangolin-538918,1,2025-01-29 15:10:16.587248,2025-01-29 15:10:16.587249
Consensus-812731,699,0,699,MQ,,94.84,29821,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-338464,Nextclade-062992,Pangolin-850645,1,2025-01-29 15:10:16.587374,2025-01-29 15:10:16.587375
Consensus-059270,64,0,64,HQ,,99.72,30261,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-379884,Nextclade-518502,Pangolin-722653,1,2025-01-29 15:10:16.587507,2025-01-29 15:10:16.587508
Consensus-041180,150,1,151,MQ,,90.85,30151,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.2,SequencedSample-965207,Nextclade-904379,Pangolin-034006,1,2025-01-29 15:10:16.587637,2025-01-29 15:10:16.587638
Consensus-573368,243,0,243,MQ,,93.97,29750,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-919695,Nextclade-162642,Pangolin-515476,1,2025-01-29 15:10:16.587767,2025-01-29 15:10:16.587767
Consensus-391719,185,0,185,MQ,,92.36,30085,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-277982,Nextclade-939335,Pangolin-163201,1,2025-01-29 15:10:16.587894,2025-01-29 15:10:16.587895
Consensus-028566,248,0,248,MQ,,93.63,29374,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-912591,Nextclade-893173,Pangolin-946628,1,2025-01-29 15:10:16.588029,2025-01-29 15:10:16.588030
Consensus-408395,86,2,88,HQ,,99.85,29645,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-941162,Nextclade-125791,Pangolin-630104,1,2025-01-29 15:10:16.588157,2025-01-29 15:10:16.588158
Consensus-082303,31,1,32,HQ,,99.95,29580,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-744607,Nextclade-598898,Pangolin-049010,1,2025-01-29 15:10:16.588284,2025-01-29 15:10:16.588285
Consensus-652468,209,0,209,MQ,193923,91.8,30197,Fail: Mixed strain,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-186082,Nextclade-688326,Pangolin-956353,1,2025-01-29 15:10:16.588415,2025-01-29 15:10:16.588415
Consensus-372395,191,4,195,MQ,,91.85,30043,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.35,SequencedSample-974424,Nextclade-210970,Pangolin-430642,1,2025-01-29 15:10:16.588547,2025-01-29 15:10:16.588548
Consensus-501718,180,0,180,MQ,,91.48,30273,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-241284,Nextclade-340361,Pangolin-745107,1,2025-01-29 15:10:16.588675,2025-01-29 15:10:16.588676
Consensus-293253,705,0,705,MQ,,95.43,30111,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-695803,Nextclade-384951,Pangolin-330822,1,2025-01-29 15:10:16.588803,2025-01-29 15:10:16.588804
Consensus-390906,213,0,213,MQ,,92.2,29941,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-640940,Nextclade-063357,Pangolin-971805,1,2025-01-29 15:10:16.588935,2025-01-29 15:10:16.588936
Consensus-901196,369,0,369,MQ,,95.82,30091,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258,SequencedSample-069320,Nextclade-994932,Pangolin-971401,1,2025-01-29 15:10:16.589065,2025-01-29 15:10:16.589066
Consensus-605178,101,3,104,HQ,,99.62,29325,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-934365,Nextclade-191102,Pangolin-889927,1,2025-01-29 15:10:16.589194,2025-01-29 15:10:16.589195
Consensus-191861,18,3,21,HQ,,99.84,30091,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-720899,Nextclade-047851,Pangolin-975038,1,2025-01-29 15:10:16.589324,2025-01-29 15:10:16.589325
Consensus-538483,91,0,91,HQ,,99.8,29537,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.70,SequencedSample-413713,Nextclade-624733,Pangolin-129990,1,2025-01-29 15:10:16.589457,2025-01-29 15:10:16.589458
Consensus-229725,493,1,494,MQ,,96.63,30370,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-308212,Nextclade-253685,Pangolin-425633,1,2025-01-29 15:10:16.589586,2025-01-29 15:10:16.589587
Consensus-780947,159,0,159,MQ,,90.13,29547,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.129,SequencedSample-324407,Nextclade-397373,Pangolin-816505,1,2025-01-29 15:10:16.589713,2025-01-29 15:10:16.589714
Consensus-540244,341,0,341,MQ,,96.27,29577,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-018186,Nextclade-973408,Pangolin-758749,1,2025-01-29 15:10:16.589841,2025-01-29 15:10:16.589842
Consensus-261477,106,0,106,HQ,,99.95,30153,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.127,SequencedSample-811837,Nextclade-881763,Pangolin-628708,1,2025-01-29 15:10:16.589968,2025-01-29 15:10:16.589969
Consensus-374806,48,0,48,HQ,,99.62,29941,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-406054,Nextclade-754602,Pangolin-393044,1,2025-01-29 15:10:16.590095,2025-01-29 15:10:16.590096
Consensus-017400,56,0,56,HQ,,99.64,29858,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.46,SequencedSample-853463,Nextclade-734417,Pangolin-790766,1,2025-01-29 15:10:16.590221,2025-01-29 15:10:16.590222
Consensus-880275,57,0,57,HQ,,99.83,30387,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.120,SequencedSample-491698,Nextclade-110162,Pangolin-924175,1,2025-01-29 15:10:16.590352,2025-01-29 15:10:16.590353
Consensus-611173,130,0,130,HQ,,99.64,29301,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.6,SequencedSample-509336,Nextclade-200096,Pangolin-116141,1,2025-01-29 15:10:16.590488,2025-01-29 15:10:16.590489
Consensus-037501,62,0,62,HQ,,99.65,30057,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-111002,Nextclade-253534,Pangolin-507982,1,2025-01-29 15:10:16.590615,2025-01-29 15:10:16.590616
Consensus-050565,283,0,283,MQ,,92.36,29342,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-558697,Nextclade-328398,Pangolin-922523,1,2025-01-29 15:10:16.590743,2025-01-29 15:10:16.590744
Consensus-262582,119,0,119,HQ,,99.69,29325,,MixedStrain;ManuallyExcluded,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-824846,Nextclade-189266,Pangolin-342289,1,2025-01-29 15:10:16.590869,2025-01-29 15:10:16.590870
Consensus-177363,7,0,7,HQ,,99.81,29446,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-901273,Nextclade-917040,Pangolin-088402,1,2025-01-29 15:10:16.591001,2025-01-29 15:10:16.591002
Consensus-811341,167,1,168,MQ,,91.37,30315,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-378194,Nextclade-753788,Pangolin-851072,1,2025-01-29 15:10:16.591131,2025-01-29 15:10:16.591132
Consensus-779146,112,8,120,HQ,,99.89,29717,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-897965,Nextclade-391048,Pangolin-242211,1,2025-01-29 15:10:16.591258,2025-01-29 15:10:16.591259
Consensus-147568,794,0,794,MQ,,97.75,29438,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-093536,Nextclade-480796,Pangolin-314513,1,2025-01-29 15:10:16.591385,2025-01-29 15:10:16.591386
Consensus-060410,370,1,371,MQ,,92.37,30135,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-000176,Nextclade-385361,Pangolin-692939,1,2025-01-29 15:10:16.591512,2025-01-29 15:10:16.591513
Consensus-460266,37,0,37,HQ,,99.8,30359,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-041220,Nextclade-124025,Pangolin-680866,1,2025-01-29 15:10:16.591639,2025-01-29 15:10:16.591640
Consensus-444634,49,1,50,HQ,,99.79,29724,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-338802,Nextclade-227721,Pangolin-460872,1,2025-01-29 15:10:16.591771,2025-01-29 15:10:16.591772
Consensus-764667,648,0,648,MQ,,90.31,29880,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-117922,Nextclade-123224,Pangolin-933705,1,2025-01-29 15:10:16.591900,2025-01-29 15:10:16.591900
Consensus-618330,27,0,27,HQ,3581697,99.66,30185,Fail: Neg. Contamination,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-679642,Nextclade-586827,Pangolin-516883,1,2025-01-29 15:10:16.592030,2025-01-29 15:10:16.592031
Consensus-152825,53,0,53,HQ,,99.77,29518,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-729999,Nextclade-762922,Pangolin-176451,1,2025-01-29 15:10:16.592162,2025-01-29 15:10:16.592163
Consensus-273156,58,1,59,HQ,,99.93,29940,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.15,SequencedSample-680566,Nextclade-418855,Pangolin-746984,1,2025-01-29 15:10:16.592290,2025-01-29 15:10:16.592291
Consensus-960494,14,2,16,HQ,,99.94,29966,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-711145,Nextclade-026836,Pangolin-275027,1,2025-01-29 15:10:16.592417,2025-01-29 15:10:16.592417
Consensus-975817,88,0,88,HQ,,99.98,30308,,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.6,SequencedSample-726304,Nextclade-635821,Pangolin-347578,1,2025-01-29 15:10:16.592544,2025-01-29 15:10:16.592545
