BatchSource,DateSampling,WhoVariant,LineagesOfInterest,lineage,UnaliasedPango,Nextclade_pango,clade,weight
Asgard,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),5
Agrabah,2022-01-11,Omicron,BA.2,BA.2.38,B.1.1.529.2,BA.2,21L (Omicron),2
Hogwarts,2022-01-11,Delta,Delta,AY.122.3,B.1.617.2.122.3,AY.122.3,21J (Delta),3
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.17,B.1.1.529.1.9,BA.1.9,21K (Omicron),1
Wakanda,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,3
Narnia,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.1,B.1.1.529.1,BA.1,21K (Omicron),1
Pandora,2022-01-11,Omicron,BA.1,BA.1.15,B.1.1.529.1.15,BA.1.15,21K (Omicron),1
Gilead,2022-01-11,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),1
Middle-Earth,2022-01-11,Omicron,BA.1,B.1.1.529,B.1.1.529.1,BA.1,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.11,B.1.1.529.1.1.11,BA.1.1.11,21K (Omicron),3
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1,BA.1,21K (Omicron),3
Middle-Earth,2022-01-11,Delta,Delta,AY.4,B.1.617.2.111,AY.111,21J (Delta),1
Asgard,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),1
Wakanda,2022-01-11,Delta,Delta,AY.36,B.1.617.2.36,AY.36,21J (Delta),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.13,B.1.1.529.1.13,BA.1.13,21K (Omicron),2
Hogwarts,2022-01-11,Omicron,Omicron,BA.1,B.1.1.529,B.1.1.529,21M (Omicron),2
Gilead,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),24
Wakanda,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Hogwarts,2022-01-11,Omicron,BA.2,BA.2.51,B.1.1.529.2.51,BA.2.51,21L (Omicron),2
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.9,BA.1.9,21K (Omicron),3
Asgard,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,21
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.20,B.1.1.529.1.20,BA.1.20,21K (Omicron),5
Wakanda,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),6
Pandora,2022-01-11,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),4
Pandora,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2.22,BA.2.22,21L (Omicron),1
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.1.2,B.1.1.529.1.1,BA.1.1,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),11
Asgard,2022-01-11,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Pandora,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),37
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),41
Narnia,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),5
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1,BA.1,21K (Omicron),6
Middle-Earth,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),9
Hogwarts,2022-01-11,NULL,NULL,XH,XH,XH,recombinant,2
Hogwarts,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),561
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.21,B.1.1.529.1,BA.1,21K (Omicron),3
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),162
Wakanda,2022-01-11,Delta,Delta,AY.4,B.1.617.2.4,AY.4,21J (Delta),1
Pandora,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),3
Pandora,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),8
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),1
Asgard,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),1
Wakanda,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),2
Narnia,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),9
Hogwarts,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),643
Agrabah,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Hogwarts,2022-01-11,Delta,Delta,AY.43,B.1.617.2.43,AY.43,21J (Delta),9
Pandora,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),15
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.14.2,B.1.1.529.1.14.2,BA.1.14.2,21K (Omicron),1
Asgard,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),8
Hogwarts,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2,BA.2,21L (Omicron),2
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),5
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),124
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.15.1,B.1.1.529.1.15.1,BA.1.15.1,21K (Omicron),11
Gilead,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.16,B.1.1.529.1.16,BA.1.16,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,Omicron,B.1.1.529,B.1.1.529,B.1.1.529,21M (Omicron),2
Pandora,2022-01-11,Omicron,BA.1,BA.1.6,B.1.1.529.1.6,BA.1.6,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.8,B.1.1.529.1.8,BA.1.8,21K (Omicron),1
Hogwarts,2022-01-11,Delta,Delta,AY.127,B.1.617.2.127,AY.127,21J (Delta),2
Agrabah,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),2
Wakanda,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),3
Gilead,2022-01-11,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),1
Narnia,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.16,B.1.1.529.1.1.16,BA.1.1.16,21K (Omicron),1
Hogwarts,2022-01-11,NULL,NULL,BA.2,XZ,XZ,recombinant,2
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1.9,BA.1.9,21K (Omicron),1
Hogwarts,2022-01-11,Delta,Delta,AY.4.2,B.1.617.2.4.2,AY.4.2,21J (Delta),2
Asgard,2022-01-11,NULL,NULL,B.1,B.1,B.1,20A,1
Pandora,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,21
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),1
Pandora,2022-01-11,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.12,B.1.1.529.1.12,BA.1.12,21K (Omicron),4
Hogwarts,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2.22,BA.2.22,21L (Omicron),3
Narnia,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),17
Pandora,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),68
Gilead,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,17
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.10,BA.1.10,21K (Omicron),1
Gilead,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),31
Pandora,2022-01-11,Omicron,Omicron,BA.1,B.1.1.529,B.1.1.529,21M (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),21
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.7,B.1.1.529.1.1.7,BA.1.1.7,21K (Omicron),1
Middle-Earth,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,59
Hogwarts,2022-01-11,Delta,Delta,AY.122,B.1.617.2.122,AY.122,21J (Delta),1
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),1
Pandora,2022-01-11,Omicron,BA.2,BA.2.9.3,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2.23,BA.2.23,21L (Omicron),2
Asgard,2022-01-11,Delta,Delta,AY.4,B.1.617.2.4,AY.4,21J (Delta),2
Narnia,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),3
Hogwarts,2022-01-11,Omicron,BA.2,BA.2.3,B.1.1.529.2.3,BA.2.3,21L (Omicron),1
Gilead,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17,BA.1.17,21K (Omicron),4
Asgard,2022-01-11,Delta,Delta,AY.122,B.1.617.2.122,AY.122,21J (Delta),2
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.14.2,B.1.1.529.1,BA.1,21K (Omicron),1
Hogwarts,2022-01-11,NULL,NULL,B.1.1.529,B.1,B.1,20A,1
Narnia,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,18
Hogwarts,2022-01-11,Delta,Delta,AY.4,B.1.617.2.4,AY.4,21J (Delta),8
Pandora,2022-01-11,Omicron,BA.1,BA.1.16,B.1.1.529.1.16.1,BA.1.16.1,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),38
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.15,B.1.1.529.1.1.15,BA.1.1.15,21K (Omicron),4
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),23
Hogwarts,2022-01-11,NULL,NULL,XG,XG,XG,recombinant,1
Hogwarts,2022-01-11,NULL,NULL,NULL,NULL,NULL,NULL,193
Pandora,2022-01-11,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),237
Gilead,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),18
Hogwarts,2022-01-11,Delta,Delta,AY.36,B.1.617.2.36,AY.36,21J (Delta),1
Hogwarts,2022-01-11,Omicron,Omicron,BA.2,B.1.1.529,B.1.1.529,21M (Omicron),2
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1.9,BA.1.9,21K (Omicron),16
Gilead,2022-01-11,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),2
Pandora,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2,BA.2,21L (Omicron),1
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.18,B.1.1.529.1.10,BA.1.10,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),23
Wakanda,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),1
Narnia,2022-01-11,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),2
Gilead,2022-01-11,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),2
Hogwarts,2022-01-11,Delta,Delta,AY.4.2.1,B.1.617.2.4.2.1,AY.4.2.1,21J (Delta),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.15,B.1.1.529.1.15,BA.1.15,21K (Omicron),29
Agrabah,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),6
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),2
Gilead,2022-01-11,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),6
Pandora,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),15
Middle-Earth,2022-01-11,Omicron,BA.1,BA.1.21,B.1.1.529.1.9,BA.1.9,21K (Omicron),1
Middle-Earth,2022-01-11,NULL,NULL,XD,XD,XD,recombinant,1
Narnia,2022-01-11,Omicron,BA.1,BA.1.1,B.1.1.529.1,BA.1,21K (Omicron),6
Middle-Earth,2022-01-11,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),36
Hogwarts,2022-01-11,NULL,NULL,BA.2,B.1,B.1,20A,1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),21
Narnia,2022-01-11,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),1
Hogwarts,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1,BA.1,21K (Omicron),2
Asgard,2022-01-11,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),11
Hogwarts,2022-01-11,Delta,Delta,AY.9.2,B.1.617.2.9.2,AY.9.2,21I (Delta),1
Agrabah,2022-01-11,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),2
Gilead,2022-01-11,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),1
Asgard,2022-01-11,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),2
Hogwarts,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,143
Asgard,2022-01-12,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Pandora,2022-01-12,Omicron,BA.2,BA.2.34,B.1.1.529.2,BA.2,21L (Omicron),2
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.14.2,B.1.1.529.1,BA.1,21K (Omicron),2
Agrabah,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,4
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.14,B.1.1.529.1,BA.1,21K (Omicron),5
Narnia,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,9
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2.1,BD.1,21K (Omicron),1
Hogwarts,2022-01-12,Delta,Delta,AY.4,B.1.617.2.4,AY.4,21J (Delta),4
Hogwarts,2022-01-12,Delta,Delta,AY.126,B.1.617.2.126,AY.126,21J (Delta),1
Hogwarts,2022-01-12,Omicron,BA.2,BA.2.51,B.1.1.529.2.51,BA.2.51,21L (Omicron),7
Asgard,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),10
Pandora,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),9
Gilead,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Hogwarts,2022-01-12,Delta,Delta,AY.43.6,B.1.617.2.43.6,AY.43.6,21J (Delta),2
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),40
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),18
Pandora,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),20
Pandora,2022-01-12,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),4
Pandora,2022-01-12,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1,BA.1,21K (Omicron),9
Pandora,2022-01-12,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),5
Hogwarts,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2.23,BA.2.23,21L (Omicron),2
Asgard,2022-01-12,Delta,Delta,AY.126,B.1.617.2.126,AY.126,21J (Delta),1
Hogwarts,2022-01-12,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),11
Middle-Earth,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),8
Hogwarts,2022-01-12,Delta,Delta,AY.43,B.1.617.2.43,AY.43,21J (Delta),3
Gilead,2022-01-12,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),1
Narnia,2022-01-12,Omicron,BA.1,BA.1.6,B.1.1.529.1.6,BA.1.6,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.14.2,B.1.1.529.1.14.2,BA.1.14.2,21K (Omicron),1
Wakanda,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),1
Agrabah,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),10
Asgard,2022-01-12,Delta,Delta,AY.111,B.1.617.2.111,AY.111,21J (Delta),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),140
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.15,B.1.1.529.1.15,BA.1.15,21K (Omicron),26
Narnia,2022-01-12,Omicron,BA.1,BA.1.15,B.1.1.529.1.15,BA.1.15,21K (Omicron),2
Pandora,2022-01-12,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),1
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),2
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1.17,B.1.1.529.1.17,BA.1.17,21K (Omicron),1
Narnia,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),4
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),10
Hogwarts,2022-01-12,Delta,Delta,AY.4.5,B.1.617.2.4.5,AY.4.5,21J (Delta),1
Gilead,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1,BA.1,21K (Omicron),1
Pandora,2022-01-12,Omicron,BA.1,BA.1.8,B.1.1.529.1.8,BA.1.8,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),288
Hogwarts,2022-01-12,Delta,Delta,AY.100,B.1.617.2.100,AY.100,21J (Delta),1
Pandora,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,24
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1,BA.1,21K (Omicron),2
Gilead,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,5
Gilead,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),24
Gilead,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),4
Hogwarts,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),674
Hogwarts,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2,BA.2,21L (Omicron),3
Narnia,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1.16,BA.1.1.16,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.18,B.1.1.529.1.1.18,BA.1.1.18,21K (Omicron),2
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.15,B.1.1.529.1.1.15,BA.1.1.15,21K (Omicron),7
Asgard,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),4
Hogwarts,2022-01-12,Delta,Delta,AY.121,B.1.617.2.121,AY.121,21J (Delta),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.17,B.1.1.529.1,BA.1,21K (Omicron),1
Pandora,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),27
Pandora,2022-01-12,Omicron,BA.1,BA.1.15,B.1.1.529.1.15,BA.1.15,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),17
Narnia,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),9
Middle-Earth,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),21
Agrabah,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),10
Hogwarts,2022-01-12,NULL,NULL,BA.2,B.1,B.1,20A,1
Gilead,2022-01-12,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),1
Middle-Earth,2022-01-12,Omicron,BA.2,BA.2.9.3,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Asgard,2022-01-12,Omicron,BA.1,BA.1.21,B.1.1.529.1.21,BA.1.21,21K (Omicron),1
Gilead,2022-01-12,Omicron,BA.1,BA.1.14,B.1.1.529.1.14,BA.1.14,21K (Omicron),1
Pandora,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.4,B.1.1.529.1.1.4,BA.1.1.4,21K (Omicron),1
Gilead,2022-01-12,Omicron,BA.2,BA.2.9.5,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Gilead,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17,BA.1.17,21K (Omicron),1
Gilead,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),2
Wakanda,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),1
Asgard,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),7
Pandora,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),3
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),16
Gilead,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1.18,BA.1.18,21K (Omicron),1
Middle-Earth,2022-01-12,NULL,NULL,XH,XH,XH,recombinant,1
Narnia,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),4
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1.9,BA.1.9,21K (Omicron),9
Hogwarts,2022-01-12,NULL,NULL,BA.2,XZ,XZ,recombinant,1
Hogwarts,2022-01-12,Omicron,Omicron,BA.2,B.1.1.529,B.1.1.529,21M (Omicron),9
Hogwarts,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2.22,BA.2.22,21L (Omicron),4
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1.1.1,B.1.1.529.1.1.1,BA.1.1.1,21K (Omicron),1
Gilead,2022-01-12,Omicron,BA.2,BA.2,B.1.1.529.2,BA.2,21L (Omicron),7
Hogwarts,2022-01-12,Delta,Delta,AY.132,B.1.617.2.132,AY.132,21J (Delta),1
Wakanda,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),1
Asgard,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),6
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.13,B.1.1.529.1,BA.1,21K (Omicron),1
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1,B.1.1.529.1,BA.1,21K (Omicron),20
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1.10,BA.1.10,21K (Omicron),2
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.18,B.1.1.529.1,BA.1,21K (Omicron),1
Gilead,2022-01-12,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21J (Delta),1
Middle-Earth,2022-01-12,Delta,Delta,AY.33,B.1.617.2.33,AY.33,21J (Delta),1
Hogwarts,2022-01-12,Delta,Delta,AY.127,B.1.617.2.127,AY.127,21J (Delta),1
Pandora,2022-01-12,Delta,Delta,AY.122,B.1.617.2.122,AY.122,21J (Delta),1
Middle-Earth,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,20
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.13,B.1.1.529.1.13,BA.1.13,21K (Omicron),3
Middle-Earth,2022-01-12,Omicron,BA.2,BA.2.51,B.1.1.529.2,BA.2,21L (Omicron),2
Agrabah,2022-01-12,Omicron,BA.1,BA.1.17.2,B.1.1.529.1.17.2,BA.1.17.2,21K (Omicron),2
Gilead,2022-01-12,Omicron,BA.2,BA.2.9,B.1.1.529.2.9,BA.2.9,21L (Omicron),10
Wakanda,2022-01-12,NULL,NULL,NULL,NULL,NULL,NULL,3
Middle-Earth,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.9,BA.1.9,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.1.11,B.1.1.529.1.1.11,BA.1.1.11,21K (Omicron),2
Pandora,2022-01-12,Delta,Delta,AY.4.6,B.1.617.2.4.6,AY.4.6,21J (Delta),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.20,B.1.1.529.1.20,BA.1.20,21K (Omicron),1
Pandora,2022-01-12,NULL,NULL,XH,XH,XH,recombinant,3
Narnia,2022-01-12,Omicron,BA.1,BA.1.1,B.1.1.529.1.1,BA.1.1,21K (Omicron),1
Hogwarts,2022-01-12,Omicron,BA.1,BA.1.19,B.1.1.529.1.19,BA.1.19,21K (Omicron),22
